resort_id,resort_name_canonical,cluster_id,identity_status,point_longitude,point_latitude,point_municipality_bfs_id,point_municipality_name,point_municipality_canton,boundary_reference_year,selection_status,relationship_type,assignment_method,assignment_confidence,bfs_hotel_universe,bfs_hotel_municipality_name,source_id,query_source_id,source_sha256,reviewed_destination_unit_id,outcome_scope_review_status,eligible_for_reviewed_outcome_panel,outcome_allocation_weight,causal_exposure_approved,causal_exposure_note
charmey,Charmey,SKI_CLUSTER_091,provisional_existing_listing_not_independent_domain,7.206259,46.626158,2163,Val-de-Charmey,FR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_c86bcb8d15ce,e213c268ae872c905c0d1b5a8f7179407a15c5d4020aa9aef8459b67f162546a,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
chatel_portes_du_soleil,Châtel Portes du Soleil,SKI_CLUSTER_001,provisional_existing_listing_not_independent_domain,6.858344,46.267685,,,,,outside_swiss_current_municipality_layer,coordinate_container_only,geo.admin.ch point identify,unresolved,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_76409f9c3da1,6cecb20c79fa62eb775e45270a3cb9f2ca33c6a540c960ca88bb7a1d3700dcb5,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
chuderhusi,Chuderhüsi,SKI_CLUSTER_183,provisional_existing_listing_not_independent_domain,7.7209,46.874583,904,Röthenbach im Emmental,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_93cc064eae7c,7d60e03dfaaef4da1d37907f0f86ab22ac4ef26a8b27343328a3af9109dfe57c,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
cioss_prato_bedretto,Cioss Prato Bedretto,SKI_CLUSTER_201,provisional_existing_listing_not_independent_domain,8.484889,46.491341,5063,Bedretto,TI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_2a1372d3aeb4,260185beb89ef392c48d6d6af8f7eb127c7208624757ac954034bd1f59dddd72,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
corvatsch_furtschellas,Corvatsch - Furtschellas,SKI_CLUSTER_033,provisional_existing_listing_not_independent_domain,9.823236,46.432119,3790,Silvaplana,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_810d350d7116,f8994b325e575515eeae1f999070f3aff26e36bd89c9a9944a84883bf73640b5,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
corviglia_st_moritz,Corviglia St. Moritz,SKI_CLUSTER_022,provisional_existing_listing_not_independent_domain,9.818344,46.513102,3782,Celerina/Schlarigna,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Celerina/Schlarigna,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_ab1284fa6eb2,786b960d75f44c569327c18233c99d855462bf42a40d498ebff20192ff642edf,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
cote_aux_fees_la_cote_aux_fees,Côte - aux - Fées La Côte - aux - Fées,SKI_CLUSTER_156,provisional_existing_listing_not_independent_domain,6.499678,46.865496,6504,La Côte-aux-Fées,NE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_2a9b2d59fe92,fab57b3e9d3a04543db09cf2bcd8c285ce6bbc67402491f95afd840ff14c25db,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
crans_montana_crans_montana,Crans - Montana Crans - Montana,SKI_CLUSTER_020,provisional_existing_listing_not_independent_domain,7.479029,46.336084,6253,Crans-Montana,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Crans-Montana,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_9ac7d1db1e69,fb0372f878e7a95dd35515fd8639759508fac017fa1a27261ff1c091e17f02a5,crans_montana,approved_core_municipality_proxy,True,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
cret_meuron,Crêt - Meuron,SKI_CLUSTER_126,provisional_existing_listing_not_independent_domain,6.859999,47.067509,6487,Val-de-Ruz,NE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_daeb67f4e97a,6c32eaf2d5e40dc693850543a7964028010c229b7209673f1b15ced742871475,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
dallenwil_wirzweli,Dallenwil - Wirzweli,SKI_CLUSTER_003,provisional_existing_listing_not_independent_domain,8.363085,46.914393,1503,Dallenwil,NW,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_94f60322373e,c3dd816c05558e3aa676f41abc149e1d2b07d6c50da81e84d084040db67e57f0,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
degersheim,Degersheim,SKI_CLUSTER_116,provisional_existing_listing_not_independent_domain,9.197,47.368843,3401,Degersheim,SG,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_be4526efecd0,8cf2e6bc8208c07dc8bbeecb395469d80b389c6bb3e08c4c67d2c2a241b41d08,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
diavolezza_lagalb,Diavolezza - Lagalb,SKI_CLUSTER_099,provisional_existing_listing_not_independent_domain,9.966389,46.413612,3784,Pontresina,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Pontresina,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_c29dbe81704d,bd04f25ec1c23e6b35cfa1d9109fb84a657f0eee704d954c8c1aaf061b7c6cfb,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
dicki_weisslingen,Dicki - Weisslingen,SKI_CLUSTER_210,provisional_existing_listing_not_independent_domain,8.760052,47.434103,180,Weisslingen,ZH,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_72eef9212c30,aaa2415e2e4e9022c272c3e419dcf524ba8d5ed6825ef6d00149776e39cc7bb2,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
disentis,Disentis,SKI_CLUSTER_017,provisional_existing_listing_not_independent_domain,8.814468,46.704321,3982,Disentis/Mustér,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_11829cea0b19,55ab637d518257f83551e228fc0c0c72acab90b9f4b3ef9e652198bcd31ac144,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
ebenalp_horn,Ebenalp - Horn,SKI_CLUSTER_055,provisional_existing_listing_not_independent_domain,9.413481,47.284877,3112,Schwende-Rüte,AI,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_f0c37cb9adef,d6d3d48473ec6292ed4533e93085b2ad232b4427ec5c08978610de98ede96f0e,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
egg_hallau,Egg Hallau,SKI_CLUSTER_200,provisional_existing_listing_not_independent_domain,8.438873,47.699047,2971,Hallau,SH,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_1043a24d086d,ae931e98f8d2514615a43a4a4d74273a512eff5dc80a9fab9fb00d8a5aab0262,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
eggiwil,Eggiwil,SKI_CLUSTER_184,provisional_existing_listing_not_independent_domain,7.77479,46.891772,901,Eggiwil,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_19f197f6eb61,d9b638dc62031c0ced6d2f5fa20b9f45d63feb750de62147c1983ffb03175138,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
eischoll_sportbahnen_eischoll,Eischoll Sportbahnen Eischoll,SKI_CLUSTER_012,provisional_existing_listing_not_independent_domain,7.767677,46.277,6194,Eischoll,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_c7e9f1722ed7,55bbd72edb2e10090460c82cc95f28317ec5d200f850a805390a71c999c0d8a4,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
elm,Elm,SKI_CLUSTER_081,provisional_existing_listing_not_independent_domain,9.15689,46.920329,1631,Glarus Süd,GL,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Glarus Süd,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_0e895d2158b3,dad54e40d5ce9612bcbcc119d686e1988ae919b49e7144fd741a904782b1ae7e,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
elsigenalp_metschalp_frutigen,Elsigenalp - Metschalp Frutigen,SKI_CLUSTER_053,provisional_existing_listing_not_independent_domain,7.623138,46.522139,563,Frutigen,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_78b0b228d6f2,822238659bbc76db37f271d8ddbcdda2024988cb537205d86568ce6b34caf58b,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
engelberg_titlis,Engelberg Titlis,SKI_CLUSTER_003,provisional_existing_listing_not_independent_domain,8.410892,46.787191,1511,Wolfenschiessen,NW,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_e105fe9c6a91,2ce1b3f768fd620e1ccac89f0a9226ac46ab014da39fc20bc73c1a0af9395fe2,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
engstligenalp_adelboden,Engstligenalp - Adelboden,SKI_CLUSTER_014,provisional_existing_listing_not_independent_domain,7.570224,46.437739,561,Adelboden,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Adelboden,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_8f4d4e6942e9,bcb3e1fa9c194d7b29f98e1f996f7e6c2fa070d4e9fd0d73c43ee2004773c5e1,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
eriz,Eriz,SKI_CLUSTER_138,provisional_existing_listing_not_independent_domain,7.825141,46.781343,932,Horrenbach-Buchen,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_9232351acfdc,5ba822ec8e1c5c797ea1b43ac118cb3667d150f4edba0b703231ca7605909f49,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
evolene,Evolène,SKI_CLUSTER_106,provisional_existing_listing_not_independent_domain,7.465553,46.121738,6083,Evolène,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Evolène,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_e64c0fd83f0f,8eef54923e721c56d51a9f5af63207563c1229c8cd182c86b13ed4bac04865d6,espace_dent_blanche,approved_complete_observed_municipal_scope,True,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
faltschen_reichenbach_im_kandertal,Faltschen - Reichenbach im Kandertal,SKI_CLUSTER_110,provisional_existing_listing_not_independent_domain,7.719454,46.630739,567,Reichenbach im Kandertal,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Reichenbach im Kandertal,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_576b343c9ee6,b56eda10bd4c29b863074a04602136bfa84d27a353b0e1797356802641bf0552,reichenbach_magic_portfolio,approved_complete_observed_municipal_scope,True,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
feldis,Feldis,SKI_CLUSTER_149,provisional_existing_listing_not_independent_domain,9.441891,46.79386,3673,Domleschg,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_be0a253bd142,bd20e36ec27db0015ea3788f4b067dce5618b0867767147abb39a11ca96492c5,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
fluelen_eggberge_fluelen,Flüelen Eggberge / Flüelen,SKI_CLUSTER_021,provisional_existing_listing_not_independent_domain,8.65191,46.902848,1201,Altdorf (UR),UR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_c5240e5fc307,851efdccd5686734adae19e8b45815f1a1f948e8d3b914622688ccc35f4b2abd,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
flumserberg,Flumserberg,SKI_CLUSTER_029,provisional_existing_listing_not_independent_domain,9.266882,47.078072,3295,Quarten,SG,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Quarten,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_13645f1848e2,34f7c1763fcf8c19ede9f4813a474c9fca1171c791aecb201f7e4d405d4e842b,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
friherrenberg_einsiedeln,Friherrenberg Einsiedeln,SKI_CLUSTER_079,provisional_existing_listing_not_independent_domain,8.76194,47.12733,1301,Einsiedeln,SZ,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Einsiedeln,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_06b6efd2808a,4432d2302230baaa9561a39e9a6b7a97ca48e0efbaeafa3da45ecb8e67aef6d8,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
gadmen,Gadmen,SKI_CLUSTER_198,provisional_existing_listing_not_independent_domain,8.35102,46.738742,784,Innertkirchen,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Innertkirchen,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_ba34e974d503,3811bcf1cba08135a08bdf24503b9ad730f4b286cdeecde093b42ab7bd395c2f,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
gampel_jeizinen_jeizinen_feselalpe_gampel,Gampel - Jeizinen Jeizinen - Feselalpe / Gampel,SKI_CLUSTER_072,provisional_existing_listing_not_independent_domain,7.722965,46.328142,6118,Gampel-Bratsch,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_13f259f5288b,c8fd6933a01300a9de728cf512c0e98c59788e297037381bbcafd931bfef1e17,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
gantrisch_gurnigel,Gantrisch - Gurnigel,SKI_CLUSTER_051,provisional_existing_listing_not_independent_domain,7.45328,46.724344,880,Rüeggisberg,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_022fd6670488,708342213e7bbb9653cedee2c66b2a2e51c69f5a219fd47a463e9a372867f12e,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
gemsstock_andermatt_gemsstock,Gemsstock Andermatt - Gemsstock,SKI_CLUSTER_017,provisional_existing_listing_not_independent_domain,8.605814,46.612422,1202,Andermatt,UR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Andermatt,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_6e472f9dd37f,c24f952e1eea2b02fcd270b7cabeb9d6a58bb7a1a33fcf610ea7e0c65f325d0e,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
gfellen_entlebuch_finsterwald,Gfellen Entlebuch - Finsterwald,SKI_CLUSTER_193,provisional_existing_listing_not_independent_domain,8.127464,46.956442,1002,Entlebuch,LU,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_d69995a32661,24ceaba0559e43f9d603519621975046be176686fb8519b28065848c952fc265,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
ghoch,Ghöch,SKI_CLUSTER_065,provisional_existing_listing_not_independent_domain,8.902917,47.333543,111,Bäretswil,ZH,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_456be8432080,a611aa3b8088169e8e20a86dfe4183f68f7ad27723aae7d8cfef88287abb655d,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
gitschenen_skilift_gitschenen,Gitschenen Skilift Gitschenen,SKI_CLUSTER_003,provisional_existing_listing_not_independent_domain,8.502581,46.900566,1211,Isenthal,UR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_073f0b4f4030,bcbbbf93b43c848ddb1c35ef64ac18f9ad794bce80dfea224b972e1c5d756ec0,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
glacier_3000_les_diablerets,Glacier 3000 - Les Diablerets,SKI_CLUSTER_039,provisional_existing_listing_not_independent_domain,7.212782,46.318303,6265,Savièse,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_5ed5c3b1b18b,d725939a44795be80717a8e8c029c858aecb7fd4bbd8b0853edb0134838cc576,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
grachen,Grächen,SKI_CLUSTER_012,provisional_existing_listing_not_independent_domain,7.852221,46.193973,6285,Grächen,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_9e818caaa9d9,1f7e6ec6213fc05fa6cbac22170409bc94043e7ebe72244e3b1255b14fb2dff2,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
grimentz_zinal_grimentz_zinal,Grimentz/Zinal Grimentz - Zinal,SKI_CLUSTER_028,provisional_existing_listing_not_independent_domain,7.556791,46.180841,6252,Anniviers,VS,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Anniviers,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_f5a9cd6bad72,1657c9bf7a15700b4b6078b08ac84e75d396c1baa000411ba241f7eb612d557b,anniviers_magic_portfolio,approved_complete_observed_municipal_scope,True,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
grimmialp_diemtigtal,Grimmialp Diemtigtal,SKI_CLUSTER_107,provisional_existing_listing_not_independent_domain,7.481089,46.561575,762,Diemtigen,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Diemtigen,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_00850049e3ce,0aee72a9fa4bba2bb0218858c5f5ac4a516a732743820f90fb33f460dc7765a7,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
grub_kaien,Grub Kaien,SKI_CLUSTER_117,provisional_existing_listing_not_independent_domain,9.503018,47.441069,3031,Grub (AR),AR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_55700cf17fc0,6b864745b1fe0305431e0fe46b11adea76d760a407b51e27f0ba27602449f360,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
grusch_danusa,Grüsch Danusa,SKI_CLUSTER_056,provisional_existing_listing_not_independent_domain,9.634493,46.961045,3961,Grüsch,GR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_a264b280639e,033a615b2f23a1410612fae36f17c36b7afbabd25be860ffc6a7f6f276c904c0,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
gstaad,Gstaad,SKI_CLUSTER_016,provisional_existing_listing_not_independent_domain,7.318869,46.491597,843,Saanen,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Saanen,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_e0df63cbf0c8,3b8c5f64468b79d0353cce3ff6cfba459380e69e048d27e703dcc885f1755bab,gstaad_operator_domain,excluded_incomplete_composite_outcome_scope,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
gurten_bern,Gurten Bern,SKI_CLUSTER_051,provisional_existing_listing_not_independent_domain,7.440187,46.918543,355,Köniz,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Köniz,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_c5ab3d183f3d,9b8894106016a9715433dfaaabe1fd91be67f521eb656a8bfb57874760e91b03,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
habkern,Habkern,SKI_CLUSTER_046,provisional_existing_listing_not_independent_domain,7.863808,46.727154,579,Habkern,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_aaa0470d1da2,e6285bdf1a3a7f81bd54976d3ca984e83ec40eb08b858a4154ef1a171426b17a,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
hamberg_gahwil,Hamberg - Gähwil,SKI_CLUSTER_145,provisional_existing_listing_not_independent_domain,9.001708,47.39527,3392,Kirchberg (SG),SG,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_0d197db59bc7,00da985d7246ae46f024634c3a34faa078179194b79c4feabcbcf358335962c2,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
hapfere_plaffeien,Hapfere Plaffeien,SKI_CLUSTER_173,provisional_existing_listing_not_independent_domain,7.280062,46.730875,2299,Plaffeien,FR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Plaffeien,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_768442058cc0,88185048ea7beec0f229b50ca93d9c38b138a074d6044f0e5606adeeaeb8526f,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
heiden_bischofsberg,Heiden Bischofsberg,SKI_CLUSTER_117,provisional_existing_listing_not_independent_domain,9.533338,47.433732,3032,Heiden,AR,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Heiden,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_bcb3dc79bdfe,93b46efb3cfc7067276db2b4d5c2e573cc63602f54c70ce9dbdeeb9ed140f4e4,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
heiligenschwendi_hubelweid,Heiligenschwendi - Hubelweid,SKI_CLUSTER_136,provisional_existing_listing_not_independent_domain,7.684973,46.751028,927,Heiligenschwendi,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_bf190d7d83cd,0fbc71fbd21a83c6155b956a1b7a56f208fc929d45d351e852d236da9d39f29e,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
heimenschwand_buchholterberg,Heimenschwand Buchholterberg,SKI_CLUSTER_109,provisional_existing_listing_not_independent_domain,7.681117,46.825759,923,Buchholterberg,BE,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,False,,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_8d5e58641fc6,f2a6bbaa6bea10b73dadcaff1da52dd5b2db0378472a31f69a09c284bd0b608e,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
hemberg,Hemberg,SKI_CLUSTER_228,provisional_existing_listing_not_independent_domain,9.173477,47.281835,3396,Neckertal,SG,2026,unique_current_polygon,coordinate_container_only,geo.admin.ch point identify,high_for_coordinate_container_only,True,Neckertal,GEOADMIN_MUNICIPALITY_IDENTIFY,GEO_POINT_3165699dfc37,de69616fc496715daff4e1fc1c9c39a1ab3aa75b521b2b5e2238f43b15556d9f,,not_reviewed,False,,False,Point containment alone is not a tourism catchment; use the reviewed destination-municipality table for outcome aggregation.
